title,release_year,imdb_id,poster,tmdb_id,cast,director,genres,production_companies
The Madness of King George,1994,tt0110428,https://m.media-amazon.com/images/M/MV5BMTNiNzk1YjMtODViOC00MjUyLWI3MmMtZjhkMjlkYTM0NjU2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg,11318,NigelHawthorne HelenMirren IanHolm AnthonyCalf AmandaDonohoe RupertGraves,NicholasHytner,Comedy Drama History,SamuelGoldwynCompany CloseCallFilms Film4Productions
Major League II,1994,tt0110442,https://m.media-amazon.com/images/M/MV5BZWZjMWZiOTItYWVjOS00YzdiLWI1ODktZGZjOTllMmE4Y2FjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,11067,CharlieSheen TomBerenger CorbinBernsen DennisHaysbert JamesGammon OmarEpps,DavidSWard,Comedy,MorganCreek
The Mask,1994,tt0110475,https://m.media-amazon.com/images/M/MV5BOWExYjI5MzktNTRhNi00Nzg2LThkZmQtYWVkYjRlYWI2MDQ4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,854,JimCarrey PeterRiegert PeterGreene AmyYasbeck RichardJeni CameronDiaz,ChuckRussell,Romance Comedy Crime Fantasy,DarkHorseEntertainment NewLineCinema
Maverick,1994,tt0110478,https://m.media-amazon.com/images/M/MV5BY2I1OTY2NmUtMGVlZi00NjNmLThkNTgtMjExMzRhOTM2MDJiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,9359,MelGibson JodieFoster JamesGarner GrahamGreene AlfredMolina JamesCoburn,RichardDonner,Action Adventure Comedy Drama Western,IconEntertainmentInternational WarnerBrosPictures IconProductions Donner/Shuler-DonnerProductions
Men of War,1994,tt0110490,https://m.media-amazon.com/images/M/MV5BZjkzOWM3YjItMzJmYS00NzBkLTk3NDEtNWE4MjM3NTcyY2YwXkEyXkFqcGdeQXVyMDI4NjM1MQ@@._V1_.jpg,38940,DolphLundgren CharlotteLewis BDWong TimGuinee CatherineBell TrevorGoddard,PerryLang,Action,MDPWorldwide PomaranceCorporation SignaturePictures DimensionFilms
Milk Money,1994,tt0110516,https://m.media-amazon.com/images/M/MV5BM2RkZGUwMGQtOWU3OS00NDM5LWI2NTctNTNkY2VhMGFkMDBiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,8986,MelanieGriffith EdHarris MichaelPatrickCarter MalcolmMcDowell AnneHeche CaseySiemaszko,RichardBenjamin,Comedy Romance,TheKennedy/MarshallCompany Paramount
A Million to Juan,1994,tt0110518,https://m.media-amazon.com/images/M/MV5BMjZiMTI0NmMtNDIxZi00ZDUxLWEzMjMtNTM2YjY4ODhiZDY4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,124029,PaulRodríguez TonyPlana BertRosario PollyDraper JonathanHernandez LarryLinville,PaulRodríguez,Comedy,TrimarkPictures CrystalSkyWorldwide PrismEntertainmentCorporation
Miracle on 34th Street,1994,tt0110527,https://m.media-amazon.com/images/M/MV5BZjk3M2UyN2YtNmQ1MS00MWI3LWEzNGMtYTRkM2E5MWNjOWJjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,10510,MaraWilson RichardAttenborough DylanMcDermott ElizabethPerkins JTWalsh JamesRemar,LesMayfield,Fantasy Drama Family,20thCenturyFox
Mixed Nuts,1994,tt0110538,https://m.media-amazon.com/images/M/MV5BYjhhMDU5MzgtYzZkNi00ZTIzLTk1NDMtMTBiNDI4MGEwNDE2XkEyXkFqcGdeQXVyNjgxNTAwNjQ@._V1_.jpg,24070,SteveMartin MadelineKahn RobertKlein AnthonyLaPaglia JulietteLewis RobReiner,NoraEphron,Comedy Drama Romance,TriStarPictures
Molly and Gina,1994,tt0107590,https://m.media-amazon.com/images/M/MV5BMTI1NDIwMDQ1N15BMl5BanBnXkFtZTcwMDAxMjYyMQ@@._V1_.jpg,279941,FrancesFisher NatashaGregsonWagner BruceWeitz StellaStevens PeterFonda ElizabethBerkley,PaulLeder,Thriller Crime,CurbEntertainment
Monkey Trouble,1994,tt0110557,https://m.media-amazon.com/images/M/MV5BNWYyMmUzMjEtNjk1Ni00MWY5LTgyODUtNmFjZTEyYzU5ZmE2XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,41582,ThoraBirch HarveyKeitel MimiRogers ChristopherMcDonald RobertMiranda VictorArgo,FrancoAmurri,Comedy Family,NewLineCinema ScottFreeProductions
Mrs. Parker and the Vicious Circle,1994,tt0110588,https://m.media-amazon.com/images/M/MV5BNWUwMDdhZWMtOGZkYy00ZTg2LTgwNTktZDVhZDM1MmFhODI4XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_.jpg,23333,JenniferJasonLeigh CampbellScott MatthewBroderick PeterGallagher JenniferBeals AndrewMcCarthy,AlanRudolph,Drama,FineLineFeatures Miramax
My Father the Hero,1994,tt0110612,https://m.media-amazon.com/images/M/MV5BZDgwYWEwY2EtNzQyNC00YmUxLWI1OTEtNGE2ZWQ3NjkwODNhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,10486,GérardDepardieu KatherineHeigl DaltonJames LaurenHutton FaithPrince FrankRenzulli,SteveMiner,Family Comedy Romance,EdwardSFeldmanCompany TouchstonePictures DDProductions FilmParFilm CitéFilms
My Girl 2,1994,tt0110613,https://m.media-amazon.com/images/M/MV5BMDk3ZTBjZGQtNTVkMi00ZDg5LTkxNzQtZjgyMzI0YjVjMWU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,11317,DanAykroyd JamieLeeCurtis AnnaChlumsky AustinOBrien RichardMasur ChristineEbersole,HowardZieff,Comedy Family,ColumbiaPictures ImagineEntertainment
Natural Born Killers,1994,tt0110632,https://m.media-amazon.com/images/M/MV5BMTI2NTU2Nzc0MV5BMl5BanBnXkFtZTcwMzY1OTM2MQ@@._V1_.jpg,241,WoodyHarrelson JulietteLewis RobertDowneyJr TommyLeeJones TomSizemore RodneyDangerfield,OliverStone,Crime Thriller Drama,JDProductions RegencyEnterprises AlcorFilms Ixtlan NewRegencyPictures WarnerBrosPictures
Nell,1994,tt0110638,https://m.media-amazon.com/images/M/MV5BYjU5NDMyNjUtNmFiNi00NWNhLWFhMmUtNjJlYzEwYzM4YzViXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_.jpg,1945,JodieFoster LiamNeeson NatashaRichardson RichardLibertini RobinMullins NickSearcy,MichaelApted,Drama Thriller,EggPictures PolyGramFilmedEntertainment
The Next Karate Kid,1994,tt0110657,https://m.media-amazon.com/images/M/MV5BYzQwOTVkZmQtMDMwNS00ZTQzLTlkODUtOWI0NDZkMjYxNWUwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,11231,PatMorita HilarySwank MichaelIronside ConstanceTowers ChrisConrad ArsenioSonnyTrinidad,ChristopherCain,Action Drama Family Adventure,ColumbiaPictures
No Escape,1994,tt0110678,https://m.media-amazon.com/images/M/MV5BNzQ3ODA1ODc4N15BMl5BanBnXkFtZTgwMDI4MzgxMTE@._V1_.jpg,10447,RayLiotta LanceHenriksen StuartWilson KevinDillon KevinJOConnor DonHenderson,MartinCampbell,Action Drama ScienceFiction Thriller,PlatinumPictures PacificWestern AlliedFilmmakers ColumbiaPictures
Nobody's Fool,1994,tt0110684,https://m.media-amazon.com/images/M/MV5BMjg0YzYzYzktNTY3NC00MDE0LThjMzYtMmY0MWZlNDdiYWY2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,11593,PaulNewman BruceWillis MelanieGriffith JessicaTandy DylanWalsh PruittTaylorVince,RobertBenton,Drama Comedy,CapellaInternational Cinehaus Paramount
North,1994,tt0110687,https://m.media-amazon.com/images/M/MV5BYzk1MzhkMTEtOWJlMS00MTVjLWFhNzMtNTNiMWVkYzMwMWYxXkEyXkFqcGdeQXVyNDM1MzYzMzc@._V1_.jpg,31586,ElijahWood JonLovitz JasonAlexander AlanArkin DanAykroyd KathyBates,RobReiner,Comedy Drama Family Fantasy ScienceFiction,CastleRockEntertainment NewLineCinema
On Deadly Ground,1994,tt0110725,https://m.media-amazon.com/images/M/MV5BNzA1OGZiMjktYTA5YS00NmYzLTg2YWUtYTE0ZTg2YTE4MWI0XkEyXkFqcGdeQXVyMjU0NDExNDg@._V1_.jpg,9624,StevenSeagal MichaelCaine JoanChen JohnCMcGinley RLeeErmey ShariShattuck,StevenSeagal,Action,WarnerBrosPictures
Only You,1994,tt0110737,https://m.media-amazon.com/images/M/MV5BOTVkMmE1YWUtM2QwZi00OTJhLWIyYzMtOWQwNmI2MzE2NzE0XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_.jpg,9058,MarisaTomei RobertDowneyJr BonnieHunt JoaquimdeAlmeida FisherStevens BillyZane,NormanJewison,Romance Comedy,TriStarPictures
PCU,1994,tt0110759,https://m.media-amazon.com/images/M/MV5BYTFiMjk0OTAtZGJkNC00NTUzLTg3YmItYzBkNjM1ODFhMmFkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,14425,JeremyPiven ChrisYoung DavidSpade MeganWard SarahTrigger JonFavreau,HartBochner,Comedy,PaulSchiffProductions 20thCenturyFox
The Pagemaster,1994,tt0110763,https://m.media-amazon.com/images/M/MV5BZmJjNmY5MmEtMWVmOS00N2UyLWFmZWQtZjkyNDg5NzdjNGMyXkEyXkFqcGdeQXVyMTA1OTAyOTI@._V1_.jpg,15139,MacaulayCulkin ChristopherLloyd PatrickStewart WhoopiGoldberg CananJHowell AlexisKirschner,JoeJohnston,Family Fantasy ScienceFiction Animation,20thCenturyFox TurnerPictures
The Paper,1994,tt0110771,https://m.media-amazon.com/images/M/MV5BYWJiZDAyMGYtMTJiOS00NWY2LTgzZjMtNzAyZTZlMzVlZWVmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,12280,MichaelKeaton RobertDuvall GlennClose MarisaTomei RandyQuaid JasonAlexander,RonHoward,Comedy Drama,ImagineEntertainment UniversalPictures
Pentathlon,1994,tt0110805,https://m.media-amazon.com/images/M/MV5BYzEwMjBhMDQtZjFiOC00ZDU1LWEyZDYtYTg4MmZkNzZiMDRmXkEyXkFqcGdeQXVyMDI4NjM1MQ@@._V1_.jpg,30526,DolphLundgren DavidSoul RenéeColeman RogerEMosley EvanJamesMalmuth DavidDrummond,BruceMalmuth,Action,PFGEntertainment LiveEntertainment
Pet Shop,1994,tt0110818,https://m.media-amazon.com/images/M/MV5BNTJiYjQyNzUtOWRjMy00NTRlLThjZGItZDAzZDI4N2Q3YWU5XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_.jpg,125112,TerryKiser LeighAnnOrsi SpencerVrooman JoanneBaron DavidWagner JaneMorris,HopePerello,Comedy Family ScienceFiction,Paramount FullMoonEntertainment
Phantasm III: Lord of the Dead,1994,tt0110823,https://m.media-amazon.com/images/M/MV5BNGE5Nzc5ZDUtYjQ4OC00OGU0LWE2YzEtMjE2NjRkYTFjYjgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,16139,AMichaelBaldwin ReggieBannister BillThornbury GloriaLynneHenry KevinConnors CindyAmbuehl,DonCoscarelli,Horror ScienceFiction Action,StarwayInternationalInc
Police Academy: Mission to Moscow,1994,tt0110857,https://m.media-amazon.com/images/M/MV5BNmM5MzA3YTMtZDZkNy00YzNlLWFkZTUtZDJhYTNkMzk1ODNlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,11546,GeorgeGaynes MichaelWinslow DavidGraf LeslieEasterbrook ClaireForlani RonPerlman,AlanMetter,Comedy Crime,WarnerBrosPictures
Pontiac Moon,1994,tt0110867,https://m.media-amazon.com/images/M/MV5BMTRiNGI2MzctNjc1OS00MjEzLThiZWQtMzMyMzAwMGI3MjdlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg,51049,TedDanson MarySteenburgen RyanTodd EricSchweig CathyMoriarty MaxGail,PeterMedak,Drama,Paramount
Ready to Wear,1994,tt0110907,https://m.media-amazon.com/images/M/MV5BZWMwN2RiZDQtN2RkNS00YzJkLWI2ODMtODk1MzQxODE4NzU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,3586,MarcelloMastroianni SophiaLoren Jean-PierreCassel KimBasinger ChiaraMastroianni StephenRea,RobertAltman,Drama Comedy,Miramax Etalon-Film
Princess Caraboo,1994,tt0110892,https://m.media-amazon.com/images/M/MV5BZmYwNTA4N2ItN2ExMi00MDg0LWJhOTYtMTg3ZjY2ZWRiODZmXkEyXkFqcGdeQXVyNjgxNTAwNjQ@._V1_.jpg,37345,JimBroadbent PhoebeCates WendyHughes KevinKline JohnLithgow StephenRea,MichaelAustin,Comedy Drama History Mystery,TriStarPictures ArdicanFilms BeaconCommunications BeaconPictures LongfellowPictures
Pulp Fiction,1994,tt0110912,https://m.media-amazon.com/images/M/MV5BNGNhMDIzZTUtNTBlZi00MTRlLWFjM2ItYzViMjE3YzI5MjljXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,680,JohnTravolta SamuelLJackson UmaThurman BruceWillis VingRhames HarveyKeitel,QuentinTarantino,Thriller Crime,Miramax ABandApart JerseyFilms
The Puppet Masters,1994,tt0111003,https://m.media-amazon.com/images/M/MV5BNDcyMGRmMTMtZDhiYy00YmM4LTkwNDQtM2FlOGViYTgwZmRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,25557,DonaldSutherland EricThal JulieWarner KeithDavid WillPatton RichardBelzer,StuartOrme,Horror ScienceFiction Thriller,HollywoodPictures
Quiz Show,1994,tt0110932,https://m.media-amazon.com/images/M/MV5BNTYxNjdjMzUtYzAyNC00NWJhLWFlM2EtNWM4NDBhZmQ1YjJiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,11450,RalphFiennes JohnTurturro PaulScofield RobMorrow DavidPaymer ChristopherMcDonald,RobertRedford,History Drama Mystery,BaltimorePictures WildwoodEnterprises HollywoodPictures
Radio Inside,1994,tt0110936,https://m.media-amazon.com/images/M/MV5BZTMxNmYwMmEtNWFlMC00OTYzLTk0YjctMzllMThiYTM0MDYzXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg,279606,WilliamMcNamara ElisabethShue DylanWalsh PeeweeLove SteveZurk IlseEarl,JeffreyBell,Romance Drama,CapitolFilms PolarEntertainment BurnsideDistributionCompany Metro-Goldwyn-Mayer
Radioland Murders,1994,tt0110939,https://m.media-amazon.com/images/M/MV5BMWRkYzc3YjYtNWY3Yy00Y2FmLTgyOTYtM2U2ZDg0MDA0MTIwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,22588,BrianBenben MaryStuartMasterson NedBeatty ScottMichaelCampbell BrionJames MichaelLerner,MelSmith,Comedy Crime Drama,UniversalPictures LucasfilmLtd
Rapa Nui,1994,tt0110944,https://m.media-amazon.com/images/M/MV5BNzcyNWZhZTYtZmI4ZC00ZjgzLWIwYzEtZWNlOTQ2YmJhMzgyXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg,10448,JasonScottLee EsaiMorales SandrineHolt EruPotaka-Dewes EmilioTukiHito GordonToiHatfield,KevinReynolds,Adventure,TigProductions MajesticFilmsInternational Newcomm RCS WarnerBrosPictures
Raw Justice,1994,tt0110948,https://m.media-amazon.com/images/M/MV5BMGU4ODEwNzEtYzcyMy00NzQyLWJiYjQtMTgzNzU1NzQ2ZWYyXkEyXkFqcGdeQXVyNzEyNjE5NzM@._V1_.jpg,34750,RobertHays DavidKeith PamelaAnderson LeoRossi StacyKeach TedPrior,DavidAPrior,Thriller Action,WestSideStudios WintersHollywoodEntertainmentHoldingsCorporation
Reality Bites,1994,tt0110950,https://m.media-amazon.com/images/M/MV5BZWY1ZGEyY2YtNWZhNS00OGZhLTg3OWEtODE2M2U5NjE4YmUyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,2788,WinonaRyder EthanHawke JaneaneGarofalo SteveZahn BenStiller SwoosieKurtz,BenStiller,Drama Comedy Romance,UniversalPictures JerseyFilms
The Ref,1994,tt0110955,https://m.media-amazon.com/images/M/MV5BNDA2Yzg3ZGUtMmJlOC00NzY2LWIxMDYtODcwOTM0ZWZhNWQ0XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_.jpg,10872,DenisLeary JudyDavis KevinSpacey GlynisJohns RobertJSteinmillerJr RaymondJBarry,TedDemme,Comedy Crime Drama,DonSimpson/JerryBruckheimerFilms TouchstonePictures
Renaissance Man,1994,tt0110971,https://m.media-amazon.com/images/M/MV5BNDFhMzVhMWMtNGQ2ZS00YjlmLTg0ZGUtNDUzN2IxOThhZDViXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,11858,DannyDeVito GregoryHines JamesRemar EdBegleyJr LilloBrancato StaceyDash,PennyMarshall,Comedy Drama,CinergiPicturesEntertainment TouchstonePictures
The River Wild,1994,tt0110997,https://m.media-amazon.com/images/M/MV5BYWQyYTZjNTYtNGRiMi00ZTVhLTk0ZWEtZDA0OTVmMDk4OGE2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,8987,MerylStreep DavidStrathairn KevinBacon JohnCReilly JosephMazzello BenjaminBratt,CurtisHanson,Adventure Thriller,DavidFosterProductions Turman-FosterCompany UniversalCityStudios
The Road to Wellville,1994,tt0111001,https://m.media-amazon.com/images/M/MV5BMGMyMWI5ODMtZGFjYS00MjQ0LWI0MDYtYWY2Yzc4MmUwY2YyXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_.jpg,10467,AnthonyHopkins BridgetFonda MatthewBroderick JohnCusack DanaCarvey MichaelLerner,AlanParker,Comedy Romance,BeaconPictures ColumbiaPictures BeaconCommunications DirtyHandsProductions Per-FoPictures
S.F.W.,1994,tt0111048,https://m.media-amazon.com/images/M/MV5BNDlhMDg4OGQtYjIxMi00ZjY0LWEwOTktOWU3YWRiYzZlZjRiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,29444,StephenDorff ReeseWitherspoon JakeBusey JoeyLaurenAdams PamelaGidley DavidBarryGray,JeferyLevy,Comedy Drama,PolyGramFilmedEntertainment GramercyPictures
The Santa Clause,1994,tt0111070,https://m.media-amazon.com/images/M/MV5BMTZlNzk1MjItYjJlYy00MTAxLWJkNjEtZmNiNmVlNjQ4NDE5XkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_.jpg,11395,TimAllen JudgeReinhold WendyCrewson EricLloyd DavidKrumholtz LarryBrandenburg,JohnPasquin,Fantasy Drama Comedy Family,WaltDisneyPictures HollywoodPictures OutlawProductions
The Scout,1994,tt0111094,https://m.media-amazon.com/images/M/MV5BYTllMzNmNzItN2IzNC00YjhmLThiMmItY2RmODBiMGE2NjMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,35233,AlbertBrooks BrendanFraser DianneWiest AnneTwomey LaneSmith MichaelRapaport,MichaelRitchie,Comedy,SantoDomingoFilm&MusicVideo 20thCenturyFox
The Search for One-eye Jimmy,1994,tt0117577,https://m.media-amazon.com/images/M/MV5BMzJlOWJhMzctZjcwZi00M2FjLTk0ZDItMDZiZTI2Mjg4NzEyXkEyXkFqcGdeQXVyMjc1NDA2OA@@._V1_.jpg,67365,HoltMcCallany MichaelBadalucco NicholasTurturro RayMancini SteveBuscemi AnneMeara,SamHenryKass,Comedy,OrendaFilms
The Secret of Roan Inish,1994,tt0111112,https://m.media-amazon.com/images/M/MV5BNmQ3Yzc5N2QtZDk3Yy00ZTVmLTg5ZTItMWFkZDUxOGJhMTYyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,14334,JeniCourtney EileenColgan MickLally JohnLynch PatSlowey DaveDuffy,JohnSayles,Drama Family Fantasy,JonesEntertainmentGroup SkerryProductions
Serial Mom,1994,tt0111127,https://m.media-amazon.com/images/M/MV5BYjM0N2ViMzUtMTc1OS00YmEzLWE2NWYtNjU5NTY4NjRlOTI0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,11592,KathleenTurner SamWaterston RickiLake MatthewLillard ScottMorgan WaltMacPherson,JohnWaters,Comedy Crime,PolarEntertainment SavoyPictures
The Shadow,1994,tt0111143,https://m.media-amazon.com/images/M/MV5BYWM3Y2FiN2QtZjhlYS00MzU5LWJmNDgtNzAyOWZlNWM1MDEyXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_.jpg,8850,AlecBaldwin JohnLone PenelopeAnnMiller PeterBoyle IanMcKellen TimCurry,RussellMulcahy,Adventure Fantasy Action Thriller ScienceFiction,Bregman/BaerProductions UniversalPictures
Shatter Dead,1994,tt0111159,https://m.media-amazon.com/images/M/MV5BMTIzMTYxNjg5NF5BMl5BanBnXkFtZTcwMjg2OTIyMQ@@._V1_.jpg,85024,StarkRaven FloraFauna DanielSmallsJohnson RobertWells JohnWeiner MarinaDelRey,ScooterMcCrae,Horror,TempeVideo
The Shawshank Redemption,1994,tt0111161,https://m.media-amazon.com/images/M/MV5BMDFkYTc0MGEtZmNhMC00ZDIzLWFmNTEtODM1ZmRlYWMwMWFmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,278,TimRobbins MorganFreeman BobGunton WilliamSadler ClancyBrown GilBellows,FrankDarabont,Drama Crime,CastleRockEntertainment
Silent Fall,1994,tt0111187,https://m.media-amazon.com/images/M/MV5BOGM2YmJmNGItOTI5YS00MDMyLWFmNmUtN2IzOWUxYjRmNmYxXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,39473,RichardDreyfuss LindaHamilton JohnLithgow JTWalsh BenFaulkner LivTyler,BruceBeresford,Drama Thriller Mystery,MorganCreek WarnerBrosPictures
A Simple Twist of Fate,1994,tt0111194,https://m.media-amazon.com/images/M/MV5BY2EzMTA3ZmEtNmRjYi00ZTM5LTk1OTItZDcwNWI1YjY5MWEzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,43535,SteveMartin GabrielByrne LauraLinney CatherineOHara AlanaAustin StephenBaldwin,GilliesMacKinnon,Family Comedy Drama,TouchstonePictures
Sioux City,1994,tt0111199,https://m.media-amazon.com/images/M/MV5BMDU0MWYwZmEtYjEzMi00Y2YzLWFmYmUtMmFkMzRlYWYxNmZkXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_.jpg,291680,LouDiamondPhillips SalliRichardson-Whitfield MelindaDillon LiseCutter BillAllen Apesanahkwat,LouDiamondPhillips,Drama Thriller,CabinFeverEntertainment FacetFilmsInc
Sleep with Me,1994,tt0111218,https://m.media-amazon.com/images/M/MV5BMGViNmJlMzYtMmM4Zi00MWM4LTljODUtYjM1NzVmNjA5YTJhXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_.jpg,19361,MegTilly EricStoltz CraigSheffer LewisArquette ToddField SusanTaylor,RoryKelly,Comedy Drama Romance,AugustEntertainment CastlebergProductions ParibasFilmCorparation RevolutionFilms UnitedArtists
Spanking the Monkey,1994,tt0111252,https://m.media-amazon.com/images/M/MV5BYTcxZTlhY2MtMmI4Ni00NTQxLTllMDItZDVlYmUxZTI0MTIwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg,17600,JeremyDavies AlbertaWatson BenjaminHendrickson CarlaGallo MatthewPuckett JudetteJones,DavidORussell,Comedy Drama,SwelterFilms FineLineFeatures BuckeyeFilms
The Specialist,1994,tt0111255,https://m.media-amazon.com/images/M/MV5BYjMwZDMwZTItMTc2MC00NDRlLWI3YmUtNTg0ZmQ3MzdhNDJmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg,2636,SylvesterStallone SharonStone JamesWoods RodSteiger EricRoberts MarioErnestoSánchez,LuisLlosa,Action Thriller,JerryWeintraubProductions IguanaProducciones WarnerBrosPictures
Speechless,1994,tt0111256,https://m.media-amazon.com/images/M/MV5BYmMyMWY0MmMtYTQyZS00NDI4LTk4OTQtY2MxOGMwNzNjMWVmXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_.jpg,15128,MichaelKeaton GeenaDavis BonnieBedelia ChristopherReeve ErnieHudson CharlesMartinSmith,RonUnderwood,Romance Comedy,Metro-Goldwyn-Mayer
Speed,1994,tt0111257,https://m.media-amazon.com/images/M/MV5BYjc0MjYyN2EtZGRhMy00NzJiLWI2Y2QtYzhiYTU3NzAxNzg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,1637,KeanuReeves DennisHopper SandraBullock JeffDaniels JoeMorton AlanRuck,JandeBont,Action Adventure Crime,20thCenturyFox TheMarkGordonCompany
Squanto: A Warrior's Tale,1994,tt0111271,https://m.media-amazon.com/images/M/MV5BOWM0YjcxYmMtZDY2ZC00MWU1LTg5NmItY2VlYTgwNzAwYWNjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,65158,AdamBeach SheldonPetersWolfchild IreneBedard EricSchweig LeroyPeltier MichaelGambon,XavierKoller,Adventure,WaltDisneyPictures
Stargate,1994,tt0111282,https://m.media-amazon.com/images/M/MV5BYWEyYTQzNzQtZTg5OS00NDhkLTg1NjYtMzA5Y2MyYjYzNWQ5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,2164,KurtRussell JamesSpader JayeDavidson VivecaLindfors AlexisCruz MiliAvital,RolandEmmerich,Action Adventure ScienceFiction,CarolcoPictures CentropolisEntertainment Canal+
Street Fighter,1994,tt0111301,https://m.media-amazon.com/images/M/MV5BY2JhYjUzYzAtMWFhMi00YzIyLTllZGQtMTAzNThkNTJhNTBmXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_.jpg,11667,Jean-ClaudeVanDamme RaúlJuliá Ming-NaWen ByronMann DamianChapa KylieMinogue,StevenEdeSouza,Action Adventure Comedy Thriller,CAPCOM UniversalPictures
Surviving the Game,1994,tt0111323,https://m.media-amazon.com/images/M/MV5BMmJiMGI5NzktNzM5Mi00YzI3LWI4NTMtYmU1ZmViMzQ2ZGVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,17585,Ice-T RutgerHauer CharlesSDutton GaryBusey JohnCMcGinley FMurrayAbraham,ErnestRDickerson,Action Thriller,NewLineCinema DavidPermutProductions PermutPresentations
The Swan Princess,1994,tt0111333,https://m.media-amazon.com/images/M/MV5BYWMzOWJjYTEtNDhkNC00OTE2LThkODItOTBmYTgwZTQxZWViXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,22586,JackPalance HowardMcGillin MichelleNicastro LizCallaway JohnCleese StevenWright,RichardRich,Family Animation Fantasy Adventure Comedy,RichAnimationStudios
Swimming with Sharks,1994,tt0114594,https://m.media-amazon.com/images/M/MV5BZjNhZmVmZGQtMTQ3OS00YWEzLThjMWUtMWFiNjA3YzQ1Yjg0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,20306,KevinSpacey FrankWhaley MichelleForbes BeniciodelToro TERussell RoyDotrice,GeorgeHuang,Crime Comedy,TrimarkPictures Cineville
Teresa's Tattoo,1994,tt0111397,https://m.media-amazon.com/images/M/MV5BMTI3MDgyNzQ5OF5BMl5BanBnXkFtZTcwMjAzMzkzMQ@@._V1_.jpg,166221,CThomasHowell NancyMcKeon LouDiamondPhillips CaseySiemaszko JonathanSilverman AdrienneShelly,JulieCypher,Comedy Crime Action,TrimarkPictures CineTelFilms YankeeEntertainmentGroup
